,Status Number,Type,Class,Name,Min JT,years,Max JT,Years,Min Fine,Max Fine,Offense,DEG,DEG_NUM
1495,14-36(c)(2),M,U,OP MV WO INSTRUCTOR (SUBS OFF),0,D,30,D,$250,$350,SUBS OFF,,
1496,14-36a(c),M,U,VIO MV LICENSE CLASS (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1497,14-36a(d),M,U,VIO CAMP ENDORSEMENT (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1498,14-36a(e),M,U,VIO MV LICENSE CLASS (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1499,14-37a,M,U,IMPROPER USE OF SPCL OP PERMIT,0,D,30,D,$0,$100,,,
1500,14-40a(a),M,U,OP MC WO ENDORSEMENT (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1501,14-40a(d),M,U,MISUSE LTD MC ENDRSMT(SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1502,14-44a,M,U,OPERATE CMV W/O CDL (SUBS),0,D,30,D,$0,$100,SUBS,,
1503,14-67,M,U,ILL OPN AUTOMOBILE CLUB WO LIC,0,D,30,D,$0,$100,,,
1504,14-69,M,U,ILL OPN DRIVING SCHOOL WO LIC,10,D,30,D,$100,$250,,,
1505,14-71,M,U,FLR FILE DRIVING SCHOOL RATES,10,D,30,D,$100,$250,,,
1506,14-73,M,U,ILL DRIVING INSTRUCTION WO LIC,10,D,30,D,$100,$250,,,
1507,14-77,M,U,FLR KEEP DRIVING SCHOOL RECORD,10,D,30,D,$100,$250,,,
1508,14-79,M,U,VIO DRIVING SCHOOL REQS,10,D,30,D,$100,$250,,,
1509,14-81b,M,U,VIO USED BRAKE DRUM RESTRCTION,0,D,30,D,$100,$300,,,
1510,14-103,M,U,ILL OBSTRUCT MV INSPECTION,0,D,30,D,$0,$50,,,
1511,14-112(h),M,U,FORGERY-FINANCIAL RESPONSBLITY,0,D,30,D,$0,$100,,,
1512,14-145,M,U,IMP REMOVAL MTR VEH (SBS OFF),0,D,30,D,$50,$100,SBS OFF,,
1513,14-147(a),M,U,FALSIFY MARKER/LICENSE/RGSTRTN,0,D,30,D,$0,$200,,,
1514,14-147(c),M,U,IMPROPER USE-MARKER/LIC/RGSTR,0,D,30,D,$0,$100,,,
1515,14-222,M,U,RECKLESS DRIVING,0,D,30,D,$100,$300,,,
1516,14-222,M,U,VIO 14-222 IN CONSTR/UTIL ZONE,0,D,30,D,$200,$600,,,
1517,14-222,M,U,RECKLESS DRIVING-OPN >85 MPH,0,D,30,D,$100,$300,,,
1518,14-222,M,U,VIO 14-222* IN CSTR/UTIL ZONE,0,D,30,D,$200,$600,,,
1519,14-223a,M,U,ILL STRK TRFC OFFCR W/MV (SBS),0,D,30,D,$0,$250,SBS,,
1520,14-240a,M,U,ILL OPN MV-HARASS/INTIMIDATION,0,D,30,D,$100,$300,,,
1521,14-240a,M,U,VIO 14-240A IN CNSTR/UTIL ZONE,0,D,30,D,$200,$600,,,
1522,14-279,M,U,PASS STNDNG SCHL BUS (SBS OFF),0,D,30,D,$500,"$1,000",SBS OFF,,
1523,14-279,M,U,VIO 14-279* CSTR/UTL ZONE(SBS),0,D,30,D,"$1,000","$2,000",SBS,,
1524,14-300f,M,U,FLR STOP SCHOOL XING (SBS OFF),0,D,30,D,$500,"$1,000",SBS OFF,,
1525,14-305(b),M,U,ILL PKNG-PUBLIC SVC VEH STAND,0,D,30,D,$0,"$5,000",,,
1526,14-306,M,U,VIO TAXI STAND REQS,0,D,30,D,$0,"$5,000",,,
1527,14-307,M,U,VIO LOCAL PARKING RESTRICTIONS,0,D,30,D,$0,"$5,000",,,
1528,14-308,M,U,ILL PARKING-LOADING ZONE,0,D,30,D,$0,"$5,000",,,
1529,14-310,M,U,ILL PLACEMENT-FRAUDLNT TFC SIG,0,D,30,D,$0,"$5,000",,,
1530,14-311b,M,U,VIO PARKING AREA TFC CONTROLS,0,D,30,D,$0,"$5,000",,,
1531,14-312,M,U,VIO TRAFFIC AUTHORITY REGS,0,D,30,D,$0,"$5,000",,,
1532,14-314,M,U,VIO TRAFFIC CONTROL/SAFETY ORD,0,D,30,D,$0,"$5,000",,,
1533,14-314b,M,U,ILL DAMAGE TFC CONTROL DEVICE,0,D,30,D,$0,$100,,,
1534,14-342,M,U,ILL SALE OF MOTOR OIL,0,D,30,D,$0,$100,,,
1535,15-144(h)(2),M,U,ILL USE VESSEL REG OR DECAL,0,D,30,D,$0,$100,,,
1536,16-262g,M,U,ILL TERMINATION OF UTILITY SVC,0,D,30,D,$0,$500,,,
1537,19a-228,M,U,ILL ANCHORING OF HOUSEBOAT,0,D,30,D,$0,$50,,,
1538,19a-365,M,U,OPN ILLEGAL TENEMENT HOUSE,0,D,30,D,$25,$500,,,
1539,20-249,M,U,ACT AS MASTER BARBER WO LIC,0,D,30,D,$0,$100,,,
1540,20-278,M,U,VIO HYPERTRICHOLOGIST REQS,0,D,30,D,$0,$100,,,
1541,20-609,M,U,ILL USE OF PHARMACY TITLE,0,D,30,D,$0,$200,,,
1542,21a-11,M,U,REFUSE ACCESS TO RECORDS,0,D,30,D,$0,$25,,,
1543,21a-25,M,U,VIO IMP VINEGAR REQ (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1544,21a-155,M,U,VIO BREAD/PASTRY SALES REQS,0,D,30,D,$0,$25,,,
1545,21a-159,M,U,VIO BAKERY REQS (SBS OFF),0,D,30,D,$0,$200,SBS OFF,,
1546,21a-255(a),M,U,FLR KEEP DRUG RECORDS (SBS),0,D,30,D,$0,"$1,000",SBS,,
1547,22-12b,M,U,VIO FUR BREEDING REQS,0,D,30,D,$0,$100,,,
1548,22-37,M,U,VIO POULTRY BUY LIC (SBS OFF),10,D,30,D,$200,$500,SBS OFF,,
1549,22-125,M,U,ILL ACTS ON FAIRGROUND,0,D,30,D,$0,$25,,,
1550,22-167,M,U,VIO LOCAL ORD RE MILK SALES,0,D,30,D,$0,$100,,,
1551,22-277,M,U,INTERFERE WITH INSPECTIONS,0,D,30,D,$0,$200,,,
1552,22-306,M,U,VIO BRUCELLOSIS CONTROL REGS,0,D,30,D,$0,$100,,,
1553,22-319,M,U,VIO SWINE SLAUGHTER REQS,0,D,30,D,$0,$100,,,
1554,22-321,M,U,VIO ANIMAL DISEASE CONTROL REQ,0,D,30,D,$0,$100,,,
1555,22-329,M,U,OBSTRCT CANINE CONTROL OFFICER,0,D,30,D,$0,$50,,,
1556,22-332(a),M,U,VIO DOG IMPOUNDING REQS,0,D,30,D,$0,$100,,,
1557,22-332a,M,U,ILL USE DOG MEDICAL RESEARCH,0,D,30,D,$0,$100,,,
1558,22-332b,M,U,USE LIVE DOG FOR STUDY WO LIC,0,D,30,D,$0,$100,,,
1559,22-353,M,U,FLR TO REPORT MARKED DOG,0,D,30,D,$0,$25,,,
1560,22-354,M,U,IMPORT DOG/CAT WO HEALTH CERT,0,D,30,D,$0,$100,,,
1561,22-358(c),M,U,FLR COMPLY ANIMAL QUARANTINE,0,D,30,D,$0,$250,,,
1562,22-362,M,U,PERMIT DOG ANNOYANCE ON HIWAY,0,D,30,D,$25,$50,,,
1563,22-363,M,U,POSS VIC/BARKING DOG (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1564,22-366,M,U,ILL CROP DOG'S EARS (SBS OFF),0,D,30,D,$0,$50,SBS OFF,,
1565,22a-63(b),M,U,VIO PESTICIDE CONTROL REQS,0,D,30,D,$0,"$1,000",,,
1566,22a-363,M,U,VIO COASTAL WATER DREDGING REQ,10,D,30,D,$15,$50,,,
1567,25-38,M,U,DEAD ANIMAL IN WATER SUPPLY,0,D,30,D,$0,$50,,,
1568,25-43(a),M,U,ILL BATHING IN WATER RESERVOIR,0,D,30,D,$0,$100,,,
1569,25-43(b),M,U,ILL WASHING IN WATER RESERVOIR,0,D,30,D,$0,$100,,,
1570,26-18,M,U,FLS STMNT-APPL FOR FISH/GAME,0,D,30,D,$0,$100,,,
1571,26-45,M,U,SALE OF BAIT WO LICENSE,0,D,30,D,$10,$100,,,
1572,26-56,M,U,ILL IMPORT RABBIT WO PERMIT,0,D,30,D,$0,$100,,,
1573,26-58,M,U,ILL TAXIDERMY WO LICENSE,0,D,30,D,$1,$100,,,
1574,26-74,M,U,ILL HUNTING WITH MV/ATV/SNWMBL,0,D,30,D,$0,$200,,,
1575,26-87,M,U,ILL HUNT RABBIT WITH FERRET,0,D,30,D,$10,$50,,,
1576,26-91,M,U,ILL MIGRATORY BIRD HUNTING,0,D,30,D,$0,$50,,,
1577,26-92,M,U,ILL HUNTING OF NON-GAME BIRDS,0,D,30,D,$10,$200,,,
1578,26-93,M,U,ILL HARASSMENT OF BALD EAGLES,0,D,30,D,$0,"$1,000",,,
1579,26-93,M,U,ILL ENTER NO ACCESS EAGLE AREA,0,D,30,D,$0,"$1,000",,,
1580,26-94,M,U,ILL SWAN HUNTING,0,D,30,D,$0,$100,,,
1581,26-95,M,U,ILLEGAL BIRD TRAPPING,0,D,30,D,$10,$200,,,
1582,26-96,M,U,ILL TRAP SHOOTING OF BIRDS,0,D,30,D,$10,$200,,,
1583,26-98,M,U,FLS STMNT-BIRD HUNTING PERMIT,0,D,30,D,$10,$200,,,
1584,26-104,M,U,ILL HUNTING-BANTAM LAKE SNCTRY,0,D,30,D,$0,$100,,,
1585,26-105,M,U,ILL HUNTING-LAKE WONONSCOPOMUC,0,D,30,D,$0,$100,,,
1586,26-127,M,U,ILL TRANSPORT OF BAIT SPECIES,0,D,30,D,$50,$200,,,
1587,26-142a,M,U,VIO COMMERCIAL FISHERY REGS,0,D,30,D,$0,$250,,,
1588,26-142a,M,U,VIO COMMERCIAL FISHERY PERMIT,0,D,30,D,$0,$500,,,
1589,26-143a,M,U,FLR BUOY/MARK COMMERCIAL NETS,0,D,30,D,$0,$250,,,
1590,26-143a,M,U,FLR DISPLAY LICENSE/REG FLAG,0,D,30,D,$0,$250,,,
1591,26-149,M,U,OPN COMMERCIAL HATCHERY WO LIC,0,D,30,D,$0,$200,,,
1592,26-154,M,U,ILL USE OTTER TRAWL,0,D,30,D,$0,$250,,,
1593,26-155,M,U,ILL RENDER FOOD FISH,0,D,30,D,$0,$250,,,
1594,26-157a,M,U,VIO LOBSTER TAKING REGS,0,D,30,D,$25,$200,,,
1595,26-157b,M,U,ILL OBTAIN COMM FISH LIC INFO,0,D,30,D,$0,"$1,000",,,
1596,26-158,M,U,ILL SALE LOBSTERS WO LICENSE,0,D,30,D,$0,$250,,,
1597,26-166,M,U,ILL OBSTRUCTING FISHING GROUND,0,D,30,D,$0,$250,,,
1598,26-169,M,U,ILL NETS-DARIEN STMFRD GRNWICH,0,D,30,D,$0,$250,,,
1599,26-170,M,U,ILL SEINE-NORWALK HARBOR,0,D,30,D,$0,$250,,,
1600,26-171,M,U,ILL TAKE SMELT-GREENWICH,0,D,30,D,$0,$250,,,
1601,26-174,M,U,ILL WEIR-PAWCATUCK RIVER,0,D,30,D,$0,$250,,,
1602,26-175,M,U,ILL NET-LONG BEACH/PENFLD REEF,0,D,30,D,$0,$250,,,
1603,26-177,M,U,ILL FISHING-MYSTIC RIVER,0,D,30,D,$0,$250,,,
1604,26-178,M,U,ILL FISHING-THAMES RIVER,0,D,30,D,$0,$250,,,
1605,26-179,M,U,ILL TAKE SMELT-GROTON,0,D,30,D,$0,$250,,,
1606,26-180,M,U,ILL FISHING-MILFORD HARBOR,0,D,30,D,$0,$250,,,
1607,26-181,M,U,ILL FISHING-CHESTER COVE,0,D,30,D,$0,$250,,,
1608,26-182,M,U,ILL FISHING-WRIGHT'S COVE,0,D,30,D,$0,$250,,,
1609,26-183,M,U,ILL NETS NEAR STRATFORD,0,D,30,D,$0,$250,,,
1610,26-184,M,U,ILL USE NETS-KENEY COVE,0,D,30,D,$0,$250,,,
1611,26-185,M,U,ILL USE TRAWLS-POQUONOCK RIVER,0,D,30,D,$0,$250,,,
1612,26-186,M,U,VIO COMMERCIAL FISHERIES REGS,0,D,30,D,$0,$250,,,
1613,26-213,M,U,ILL TAKE SHELLFISH WO LICENSE,0,D,30,D,$0,$100,,,
1614,26-215,M,U,ILL USE POWER DREDGE (SBS OFF),0,D,30,D,$50,$200,SBS OFF,,
1615,26-217,M,U,ILL USE CHAIN BAGS-OYSTER BEDS,0,D,30,D,$0,$50,,,
1616,26-219,M,U,ILL TAKE CONCH WO LICENSE,0,D,30,D,$0,$200,,,
1617,26-226,M,U,ILL DAMAGE OYSTER ENCLOSURE,0,D,30,D,$0,$50,,,
1618,26-231,M,U,ILL TOWING DREDGE NR SHELLFISH,0,D,30,D,$0,$50,,,
1619,26-232,M,U,ILL SHELLFISHING-RESTRCTD AREA,0,D,30,D,$0,$100,,,
1620,26-257a,M,U,VIO LOCAL SHELLFISH COMM REGS,0,D,30,D,$0,$50,,,
1621,26-260,M,U,ILL CLAM TAKING-MLFRD/WEST HVN,0,D,30,D,$0,$7,,,
1622,26-280,M,U,ILL SHELLFISH-SAUGATUCK SHORES,0,D,30,D,$0,$25,,,
1623,26-284,M,U,ILL OYSTER TAKING-THAMES RIVER,0,D,30,D,$0,$7,,,
1624,26-285,M,U,ILL OYSTER TAKING-OLD LYME,0,D,30,D,$0,$50,,,
1625,26-286,M,U,ILL OYSTERING-EAST LYME/WTRFRD,0,D,30,D,$7,$20,,,
1626,26-291a,M,U,ILL SHELLFISHING-STONINGTON,0,D,30,D,$0,$25,,,
1627,29-108c,M,U,OBST PREVENT CRUELTY TO ANIMAL,0,D,30,D,$0,$50,,,
1628,30-88a,M,U,USE MV OPTR LIC TO OBTN LIQUOR,0,D,30,D,$200,$500,,,
1629,31-12,M,U,ILL WRK HRS-MAN/MECH (SBS OFF),0,D,30,D,$0,$100,SBS OFF,,
1630,31-14,M,U,ILL EMPLOY MNR-NIGHT (SBS OFF),0,D,30,D,$0,$200,SBS OFF,,
1631,31-33,M,U,VIO INDUSTRIAL HOME WORK REQS,0,D,30,D,$0,$25,,,
1632,31-73,M,U,ILL DEMAND FOR WAGE KICKBACK,0,D,30,D,$0,$100,,,
1633,31-89a,M,U,FLR CONTRIBUTE TO WELFARE FUND,0,D,30,D,$0,$200,,,
1634,35-20,M,U,ILL USE FILED DEVICE/NAME/MARK,0,D,30,D,$0,$5,,,
1635,38a-826,M,U,MISREPRESENTATION IN INS SALES,0,D,30,D,$0,$500,,,
1636,45a-283,M,U,FLR EXECUTOR APPLY FOR PROBATE,0,D,30,D,$0,$100,,,
1637,46a-64,M,U,DISCRIMINATE-PUBLIC ACCOMMODTN,0,D,30,D,$25,$100,,,
1638,46a-64c,M,U,DISCRIMINATE-PUBLIC HOUSING,0,D,30,D,$25,$100,,,
1639,46a-81d,M,U,ILL DISC PUBLIC ACCOMMODATIONS,0,D,30,D,$25,$100,,,
1640,46a-81e,M,U,ILL DISCRIMINATION-HOUSING,0,D,30,D,$25,$100,,,
1641,46b-32,M,U,REGISTRAR CONCEAL MARR LIC APP,0,D,30,D,$0,$100,,,
1642,47a-21(h),M,U,VIO SECURITY DEPOSIT ESCRW REQ,0,D,30,D,$0,$500,,,
1643,50-10,M,U,VIO FINDER'S DUTY RE LOST PROP,0,D,30,D,$0,$100,,,
1644,51-247a,M,U,ILL COERCION-JURY SERVICE,0,D,30,D,$0,$500,,,
1645,53-37,M,U,ILL RIDICULE-RACE/COLOR/CREED,0,D,30,D,$0,$50,,,
1646,53-142a,M,U,ILL POSS MASTER CAR KEY,0,D,30,D,$0,$100,,,
1647,53-199,M,U,THEATER SEATING CAPACITY,0,D,30,D,$0,$50,,,
1648,53-205,M,U,LOADED GUN IN MV/SNOWMOBILE,0,D,30,D,$10,$100,,,
1649,53-215,M,U,ILL ABANDON REFRIGERATOR,0,D,30,D,$0,$100,,,
1650,53-249,M,U,CRUELTY TO POULTRY,0,D,30,D,$0,$100,,,
1651,53-250,M,U,ILL USE OF ANIMALS,0,D,30,D,$0,$100,,,
1652,53-332,M,U,ILL BURIAL TOO NEAR DWELLING,0,D,30,D,$0,$50,,,
1653,53-333a,M,U,ILL BURIAL TOO NEAR SURFACE,0,D,30,D,$0,$100,,,
1654,53-343a(d),M,U,FALSE AGE OR ID FOR GAMING<21,0,D,30,D,$100,$500,,,
1655,53-370,M,U,FRAUDULENT SALE LIQ FUEL/OIL,0,D,30,D,$0,$200,,,
1656,54-85b,M,U,ILL PENALIZE EMPLOYEE-SUBPOENA,0,D,30,D,$0,$500,,,
1657,8-12,M,U,WILFUL VIO ZONING REG,0,D,10,D,$100,$250,,,
1658,21a-159,M,U,VIO BAKERY REQS (2ND OFF),0,D,10,D,$0,$100,2ND OFF,,
1659,26-42,M,U,DEAL IN RAW FURS WO LICENSE,0,D,10,D,$100,$250,,,
1660,26-43,M,U,ILL SALE RAW FURS TO DEALER,0,D,10,D,$100,$250,,,
1661,26-287,M,U,ILL SHELLFISHING-NIANTIC RIVER,0,D,10,D,$0,$200,,,
1662,7-313b,M,U,FLR LEAVE SCENE OF FIRE/EMRGCY,0,D,7,D,$0,$50,,,
1663,14-283(g),M,U,ILL OBSTRUCT EMERGENCY VEHICLE,0,D,7,D,$0,$50,,,
1664,14-283(g),M,U,VIO 14-283(G) IN CSTR/UTL ZONE,0,D,7,D,$0,$100,G,,
